id,name,label,wiki_url,properties
600,Đại học Masaryk,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Masaryk,"{""Loại"": ""Đại học công lập"", ""Thành lập"": ""1919"", ""Hiệu trưởng"": ""Prof. Martin Bareš"", ""Nhân viên"": ""3,000"", ""Giảng viên"": ""2,200 [ 1 ]"", ""Số Sinh viên"": ""35,115 [ 1 ]"", ""Khuôn viên"": ""Đô thị"", ""Màu"": ""blue"", ""Website"": ""www .muni .cz"", ""Thành viên"": [""Hiệp hội đại học châu Âu"", ""Nhóm các trường đại học Compostela"", ""Mạng Utrecht""]}"
603,Đại học McMaster,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_McMaster,"{""Tọa độ"": ""43°15′48″B 79°55′8″T ﻿ / ﻿ 43,26333°B 79,91889°T ﻿ / 43.26333; -79.91889"", ""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": [""tiếng Hy Lạp"", "":"", ""ΤΑ·ΠΑΝΤΑ·ΕΝ·ΧΡΙΣΤΩΙ·"", ""ΣΥΝΕΣΤΗΚΕΝ"", ""(All things cohere in Christ)""], ""Thành lập"": ""23 tháng 4 năm 1887 [ 1 ]"", ""Hiệu trưởng"": ""Patrick Deane"", ""Nhân viên"": ""6,437 [ 2 ]"", ""Giảng viên"": ""1,394 [ 2 ]"", ""Khuôn viên"": ""Thành thị , 152,4 hécta (377 mẫu Anh)"", ""Màu"": ""Maroon và Grey [ 3 ]"", ""Linh vật"": ""Mac the Marauder [ 2 ]"", ""Biệt danh"": ""Marauders"", ""Tài trợ"": ""C$ 655.5 million [ 4 ]"", ""Website"": ""mcmaster.ca"", ""Thành viên"": ""ACU , ATS , AUCC , CARL , CIS , COU , CUP , Fields Institute , IAU , U15 ."", ""Hiệu trưởng danh dự"": ""Suzanne Labarge"", ""Sinh viên đại học"": ""25,174 [ 2 ]"", ""Sinh viên sau đại học"": ""4,237 [ 2 ]""}"
604,Đại học Miami (Florida),University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Miami,{}
605,Đại học Milano,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Milan,{}
606,Viện Đại học Minnesota,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Minnesota,{}
609,Đại học Milano,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Milano,"{""Loại"": ""chính phủ hỗ trợ"", ""Thành lập"": ""1924"", ""Hiệu trưởng"": ""GS Enrico Decleva"", ""Nhân viên"": ""2.455"", ""Số Sinh viên"": ""62.801"", ""Sports teams"": ""CUS Milano ( http://www.cusmilano.it/ )"", ""Website"": ""www.unimi.it/""}"
613,Đại học Quốc gia Moskva,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Moskva,{}
614,Đại học Melbourne,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Melbourne,"{""Tọa độ"": ""37°47′47″N 144°57′41″Đ ﻿ / ﻿ 37,7963°N 144,9614°Đ ﻿ / -37.7963; 144.9614"", ""Loại"": ""công lập"", ""Khẩu hiệu"": [""Postera Crescam Laude"", ""("", ""Latin"", "": Phát triển trong sự coi trọng của thế hệ mai sau)""], ""Thành lập"": ""1853"", ""Giám đốc"": ""Glyn Davis"", ""Nhân viên"": ""3729 [ 2 ]"", ""Số Sinh viên"": ""42.563 [ 2 ]"", ""Khuôn viên"": [""Chính"", ""(Parkville)"", ""36 hécta (0,4 km"", ""2"", "")"", ""["", ""3"", ""]"", ""cùng nhiều khuôn viên khác""], ""Màu"": ""lam sẫm trắng"", ""Tài trợ"": ""1,335 tỷ đô la Úc [ 1 ]"", ""Website"": ""unimelb.edu.au/"", ""Thành viên"": ""Universitas 21 , Nhóm 8 , APRU , ACU"", ""Hiệu trưởng danh dự"": ""Elizabeth Alexander"", ""Nghiên cứu sinh"": ""3.521 [ 2 ]""}"
617,Đại học Middlebury,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Middlebury,"{""Khẩu hiệu"": ""Scientia et Virtus ( Latin )"", ""Khẩu hiệu trong Tiếng Anh"": ""Knowledge and Virtue"", ""Loại hình"": ""Trường Đại học Giáo dục Khai phóng"", ""Thành lập"": ""1 tháng 11 năm 1800 ( 1800-11-01 )"", ""Tài trợ"": ""$ 1.124 billion [ 1 ] (2018)"", ""Viện trưởng"": ""Laurie L. Patton"", ""Giảng viên"": ""311 (2017) [ 2 ]"", ""Sinh viên đại học"": ""2,549 (2017) [ 2 ]"", ""Vị trí"": [""Middlebury"", "","", ""Vermont"", "","", ""Hoa Kỳ"", ""44°00′32″B"", ""73°10′38″T"", ""﻿ / ﻿"", ""44,00889°B 73,17722°T"", ""﻿ /"", ""44.00889; -73.17722""], ""Khuôn viên"": ""Rural , 350 mẫu Anh (1,4 km 2 )"", ""Màu"": [""Xanh dương & Trắng""], ""Điền kinh"": ""NCAA Division III – NESCAC"", ""Biệt danh"": ""Panthers"", ""Liên kết"": ""NAICU Annapolis Group Oberlin Group CLAC 568 Group"", ""Website"": ""www .middlebury .edu""}"
618,Đại học Ludwig Maximilian München,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Munich,{}
619,Đại học Ludwig Maximilian München,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_M%C3%BCnchen,{}
627,Đại học Nebraska Omaha,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nebraska_t%E1%BA%A1i_Omaha,{}
631,Đại học NapoliFederico II,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Napoli_Federico_II,"{""Loại"": ""Đại học công lập quốc gia"", ""Khẩu hiệu"": [""Ad Scientiarum Haustum et Seminarium Doctrinarum"", ""(Dành cho sự truyền thụ khoa học và phổ biến kiến thức)""], ""Thành lập"": ""1224"", ""Hiệu trưởng"": ""Giáo sư Gaetano Manfredi"", ""Nhân viên"": ""5.517 (2013)"", ""Số Sinh viên"": ""81.875 (2014)"", ""Khuôn viên"": ""Nội thành"", ""Tài trợ"": ""Chính phủ"", ""Website"": ""unina.it"", ""Thành viên"": ""Campus Europae , UNIMED , PEGASUS""}"
632,Đại học Michigan,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Michigan,"{""Tên cũ"": ""Catholepistemiad (1817–1821)"", ""Khẩu hiệu"": ""tiếng Latinh : Artes, Scientia, Veritas"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Arts, Knowledge, Truth\"""", ""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""26 tháng 8 năm 1817 ; 208 năm trước ( 1817-08-26 ) [ 1 ]"", ""Sáng lập"": [""John Monteith"", ""Gabriel Richard""], ""Công nhận"": ""HLC"", ""Liên kết học tập"": ""Hiệp hội Viện Đại học Mỹ ORAU URA URC Sea-grant Space-grant"", ""Tài trợ"": ""19,2 tỷ đô la Mỹ (2024) [ 2 ]"", ""Kinh phí"": ""13,1 tỷ đô la Mỹ (2024) [ 3 ]"", ""Viện trưởng"": ""Santa Ono"", ""Phó hiệu trưởng"": ""Laurie McCauley"", ""Giảng viên"": ""8,426 (2024) [ 4 ]"", ""Nhân viên quản lý"": ""24,812 (2024) [ 4 ]"", ""Sinh viên"": ""52,855 (kỳ thu năm 2024) [ 4 ]"", ""Sinh viên đại học"": ""34,454 (kỳ thu năm 2024) [ 4 ]"", ""Sinh viên sau đại học"": ""18,401 (kỳ thu năm 2024) [ 4 ]"", ""Vị trí"": [""Ann Arbor"", "","", ""Michigan"", "","", ""Hoa Kỳ"", ""42°16′37″B"", ""83°44′17″T"", ""﻿ / ﻿"", ""42,27694°B 83,73806°T"", ""﻿ /"", ""42.27694; -83.73806""], ""Khuôn viên"": [""Midsize city"", ""["", ""6"", ""]"", "", 3.177 mẫu Anh (12,86 km"", ""2"", "")"", ""Total: 20.965 mẫu Anh (84,84 km"", ""2"", ""), including arboretum"", ""["", ""5"", ""]""], ""Tờ báo"": ""The Michigan Daily The Michigan Review"", ""Kỷ yếu"": ""Michiganensian"", ""Màu"": [""Maize and blue"", ""["", ""7"", ""]""], ""Biệt danh"": ""Wolverines"", ""Liên kết thể thao"": ""NCAA Division I FBS – Big Ten CWPA"", ""Website"": ""umich .edu""}"
635,Đại học McGill,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_McGill,"{""Tên cũ"": ""Học viện McGill hoặc Đại học Học viện McGill (1821–1885)"", ""Loại"": ""Đại học công lập"", ""Khẩu hiệu"": [""Grandescunt Aucta Labore"", ""("", ""Latin"", "")"", ""(Nhờ lao động, mọi thứ đều tiến lên và phát triển"", ""["", ""1"", ""]"", "")""], ""Thành lập"": ""1821 ( 1821 )"", ""Hiệu trưởng"": ""Suzanne Fortier"", ""Visitor"": ""Julie Payette ( Toàn quyền Canada )"", ""Nhân viên"": ""3.457 [ 6 ]"", ""Giảng viên"": ""1.684 [ 6 ]"", ""Số Sinh viên"": ""40,971 [ 4 ]"", ""• Khác"": ""3,741 [ 4 ]"", ""Ngôn ngữ"": ""Tiếng Anh và tiếng Pháp"", ""Khuôn viên"": [""Urban"", ""Downtown"", "": 32 ha (80 mẫu Anh)"", ""["", ""5"", ""]"", ""Macdonald Campus"", "": 650 ha (1.600 mẫu Anh)"", ""["", ""5"", ""]""], ""Màu"": ""đỏ tươi và trắng"", ""Linh vật"": ""Marty the Martlet"", ""Biệt danh"": ""McGill Redmen and Martlets"", ""Tài trợ"": ""1.63 tỷ C$ [ 2 ]"", ""Kinh phí"": ""1.26 tỷ C$ [ 3 ]"", ""Website"": ""mcgill .ca"", ""Thành viên"": ""AAU , ACU , AUCC , AUF , ATS , CARL , CBIE , CREPUQ , CUSID , GULF , Universitas 21 , UArctic , UNAI , U15 , URA"", ""Hiệu trưởng danh dự"": ""Michael Meighen"", ""Sinh viên đại học"": ""27,526 [ 4 ]"", ""Sinh viên sau đại học"": ""9,704 [ 4 ]""}"
636,Đại học Nam Kinh,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nam_Kinh,"{""Tên cũ"": ""Trường Sư phạm Tam Giang hoặc Trường Sư phạm Lưỡng Giang (1902–1914) Trường Sư phạm Cao đẳng Nam Kinh (1915–1923) Đại học Đông Nam Quốc gia (1921–1927) Đại học Trung ương Quốc gia (1928–1949)"", ""Khẩu hiệu"": ""诚朴雄伟励学敦行 [ 1 ]"", ""Khẩu hiệu trong Tiếng Anh"": ""Sincerity with Aspiration, Perseverance and Integrity [ 2 ]"", ""Loại hình"": ""Đại học công lập"", ""Thành lập"": ""1902 ; 123 năm trước ( 1902 )"", ""Viện trưởng"": ""Đàm Triết Mẫn"", ""Giảng viên"": ""2.135"", ""Sinh viên đại học"": ""13.865"", ""Sinh viên sau đại học"": ""12.793"", ""Vị trí"": ""Nam Kinh , Giang Tô , Trung Quốc"", ""Màu"": ""Tím"", ""Liên kết"": ""Liên minh C9 , APRU , AEARU , WUN , Service-Learning Asia Network"", ""Website"": ""nju .edu .cn /en"", ""Giản thể"": ""南京大学"", ""Phồn thể"": ""南京大學"", ""Phiên âm"": ""Phiên âm Tiếng Hán tiêu chuẩn Bính âm Hán ngữ Nánjīng Dàxué Chú âm phù hiệu ㄋㄢˊ ㄐㄧㄥ ㄉㄚˋ ㄒㄩㄝˊ Wade–Giles Nan 2 -ching 1 Ta 4 -hsüeh 2 Bính âm Thông dụng Nán-jing Dà-syué IPA [nǎn.tɕíŋ tâ.ɕɥě]"", ""Bính âm Hán ngữ"": ""Nánjīng Dàxué"", ""Chú âm phù hiệu"": ""ㄋㄢˊ ㄐㄧㄥ ㄉㄚˋ ㄒㄩㄝˊ"", ""Wade–Giles"": ""Nan 2 -ching 1 Ta 4 -hsüeh 2"", ""Bính âm Thông dụng"": ""Nán-jing Dà-syué"", ""IPA"": ""[nǎn.tɕíŋ tâ.ɕɥě]""}"
637,Đại học New South Wales,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_New_South_Wales,"{""Tọa độ"": ""33°55′4″N 151°13′52″Đ ﻿ / ﻿ 33,91778°N 151,23111°Đ ﻿ / -33.91778; 151.23111"", ""Loại"": ""Công cộng"", ""Khẩu hiệu"": [""Scientia Manu et Mente"", ""Latin"", "":"", ""Kiến thức bằng tay và trí óc""], ""Thành lập"": [""1949""], ""Giám đốc"": ""Giáo sư Fred Hilmer"", ""Nhân viên"": ""6.500"", ""Số Sinh viên"": ""40.000"", ""Khuôn viên"": ""Kensington, New South Wales"", ""Tài trợ"": ""$884 triệu [ cần dẫn nguồn ]"", ""Website"": ""www.unsw.edu.au"", ""Thành viên"": ""Nhóm 8 trường đại học , 21 trường tổng hợp"", ""Hiệu trưởng danh dự"": ""David Gonski""}"
639,Đại học Nhà vua Luân Đôn,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nh%C3%A0_vua_Lu%C3%A2n_%C4%90%C3%B4n,"{""Khẩu hiệu"": ""tiếng Latinh : Sancte et Sapienter"", ""Loại hình"": ""Đại học nghiên cứu công lập"", ""Thành lập"": ""1829 (ghi nhận sớm nhất về việc giảng dạy là vào năm 1561, tại trường y) [ 2 ]"", ""Tài trợ"": ""301 triệu bảng Anh (2023) [ 3 ]"", ""Kinh phí"": ""1,23 tỷ bảng Anh (2022/23) [ 3 ]"", ""Chưởng ấn"": [""Vương nữ Vương thất"", ""(với tư cách là Hiệu trưởng của"", ""Đại học Luân Đôn"", "")""], ""Phó hiệu trưởng và Chủ tịch"": ""Shitij Kapur"", ""Giảng viên"": ""5.715 (2021/22) [ 4 ]"", ""Nhân viên quản lý"": ""4.240 (2021/22) [ 4 ]"", ""Sinh viên"": ""41.490 (2021/22) [ 5 ]"", ""Sinh viên đại học"": ""23.225 (2021/22) [ 5 ]"", ""Sinh viên sau đại học"": ""18.270 (2021/22) [ 5 ]"", ""Vị trí"": [""Luân Đôn"", "","", ""Anh""], ""Khuôn viên"": ""Đô thị"", ""Màu"": ""Blue & King's red [ 6 ]"", ""Liên kết"": ""ACU EUA The Guild PLuS Alliance Nhóm Russell SES UNICA Đại học Luân Đôn Universities UK"", ""Linh vật"": ""Reggie Sư tử"", ""Website"": ""kcl .ac .uk""}"
640,Đại học Nam California,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nam_California,"{""Khẩu hiệu"": ""tiếng Latinh : Palmam qui meruit ferat"", ""Khẩu hiệu trong Tiếng Anh"": ""\""Let whoever earns the palm bear it\"""", ""Loại hình"": ""Đại học nghiên cứu tư thục"", ""Thành lập"": ""6 tháng 10 năm 1880 ; 145 năm trước ( 1880-10-06 )"", ""Công nhận"": ""WSCUC"", ""Tôn giáo"": ""Không giáo phái, từng là Phong trào Giám lý"", ""Liên kết học tập"": ""Hiệp hội Viện Đại học Mỹ APRU NAICU [ 1 ] UARC Sea-grant Space-grant"", ""Tài trợ"": ""8,2 tỷ đô la Mỹ (2024) [ 2 ]"", ""Kinh phí"": ""7,4 tỷ đô la Mỹ (2023–24) [ 3 ]"", ""Viện trưởng"": ""Carol Folt [ 4 ]"", ""Phó hiệu trưởng"": ""Andrew T. Guzman"", ""Giảng viên"": ""4,767 (2023) [ 3 ]"", ""Nhân viên quản lý"": ""18,123 (2023) [ 3 ]"", ""Sinh viên"": ""49,318 (2021) [ 5 ]"", ""Sinh viên đại học"": ""20,790 (2021) [ 5 ]"", ""Sinh viên sau đại học"": ""28,528 (2021) [ 5 ]"", ""Vị trí"": [""Los Angeles"", "","", ""California"", "","", ""Hoa Kỳ"", ""34°01′14″B"", ""118°17′05″T"", ""﻿ / ﻿"", ""34,0206°B 118,2848°T"", ""﻿ /"", ""34.0206; -118.2848""], ""Khuôn viên"": [""University Park campus, 226 mẫu Anh (0,91 km"", ""2"", "")"", ""["", ""6"", ""]"", ""Health Sciences campus, 79 mẫu Anh (0,32 km"", ""2"", "")"", ""["", ""7"", ""]""], ""Other campuses"": ""Alhambra Sacramento Washington D.C."", ""Tờ báo"": ""Daily Trojan"", ""Màu"": [""Cardinal and gold"", ""["", ""8"", ""]"", ""["", ""9"", ""]""], ""Biệt danh"": ""Trojans"", ""Liên kết thể thao"": ""NCAA Division I FBS – Big Ten ACHA MPSF"", ""Linh vật"": ""Traveler [ 10 ] Tommy Trojan (unofficial)"", ""Website"": ""usc .edu""}"
642,Đại học North Carolina tại Chapel Hill,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_North_Carolina_t%E1%BA%A1i_Chapel_Hill,"{""Tên cũ"": [""Đại học North Carolina"", ""(1789–1963)""], ""Khẩu hiệu"": ""Lux libertas [ 1 ] ( tiếng Latinh , nghĩa là \""Ánh sáng và tự do\"")"", ""Loại hình"": [""Đại học công lập"", ""Đại học đầu ngành""], ""Thành lập"": ""11 tháng 12 năm 1789 [ 2 ]"", ""Tổ chức mẹ"": ""Hệ thống Đại học North Carolina"", ""Liên kết học tập"": ""URA AAU SURA APLU"", ""Tài trợ"": ""5,4 tỉ USD (2017) [ 3 ]"", ""Giảng viên"": ""3.696 (kỳ học mùa thu 2015) [ 4 ]"", ""Nhân viên quản lý"": ""8.287 (kỳ học mùa thu 2015) [ 4 ]"", ""Sinh viên"": ""29.847 (kỳ học mùa thu 2017) [ 5 ]"", ""Sinh viên đại học"": ""18.715 (kỳ học mùa thu 2017) [ 6 ]"", ""Sinh viên sau đại học"": ""11.132 (kỳ học mùa thu 2017)"", ""Vị trí"": ""Chapel Hill , Bắc Carolina , Mỹ"", ""Khuôn viên"": ""729 mẫu Anh (3,0 km 2 ) [ 7 ]"", ""Màu"": [""Màu xanh Carolina, màu trắng"", ""["", ""8"", ""]"", ""["", ""9"", ""]""], ""Biệt danh"": ""Tar Heels [ 10 ]"", ""Liên kết thể thao"": ""NCAA Division I Football Bowl Subdivision – Atlantic Coast Conference"", ""Website"": ""www .unc .edu""}"
643,Đại học North Carolina tại Chapel Hill,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_North_Carolina_%E1%BB%9F_Chapel_Hill,{}
645,Đại học Notre Dame,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Notre_Dame,"{""Tọa độ"": ""41°42′11″B 86°14′20″T ﻿ / ﻿ 41,702995°B 86,238972°T ﻿ / 41.702995; -86.238972"", ""Loại"": ""Tư thục , Nam nữ đồng giới"", ""Khẩu hiệu"": [""Vita, Dulcedo, Spes"", ""("", ""Sự sống, An vui, Cậy trông"", ""(lấy ý từ Kinh Lạy Nữ vương)"", "")""], ""Thành lập"": ""1842"", ""Hiệu trưởng"": ""Cha John I. Jenkins, C.S.C."", ""Giảng viên"": ""1,241 [ 2 ]"", ""Số Sinh viên"": ""11,733 [ 3 ]"", ""Khuôn viên"": ""Ngoại vi : 1.250 mẫu Anh (5,1 km 2 )"", ""Màu"": [""Xanh Madonna và màu vàng papal"", ""["", ""4"", ""]""], ""Thể thao"": ""26 đội"", ""Linh vật"": ""Leprechaun"", ""Biệt danh"": ""Fighting Irish"", ""Tài trợ"": ""US$ 6.8 billion [ 1 ]"", ""Website"": ""nd.edu"", ""Thành viên"": ""Independent , Big East Conference , CCHA"", ""Phó hiệu trưởng"": ""Tom Burish"", ""Sinh viên đại học"": ""8,371"", ""Sinh viên sau đại học"": ""3,362""}"
647,Đại học Odessa,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Odessa,"{""Loại"": ""Công lập"", ""Thành lập"": ""1865"", ""Hiệu trưởng"": ""Valentin A. Smyntyna"", ""Nhân viên"": ""1800"", ""Số Sinh viên"": ""14.000"", ""Website"": ""www.onu.edu.ua/en/""}"
648,Đại học Padova,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Padua,{}
649,Đại học Nottingham,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Nottingham,"{""Loại"": ""công lập"", ""Khẩu hiệu"": ""Sapientia urbs conditur (Một thành phố được xây trên sự thông thái)"", ""Thành lập"": ""1798 (trở thành một đại học thuộc Đại học London 1881 , tách khỏi Đại học London 1948 )"", ""Giám đốc"": ""Sir Colin Campbell"", ""Visitor"": ""The Lord President of the Council ex officio"", ""Số Sinh viên"": ""32.870 [ 2 ]"", ""Khuôn viên"": ""330 acres"", ""Màu"": ""Xanh lá cây và màu vàng"", ""Tài trợ"": ""£ 28.4 triệu [ 1 ]"", ""Website"": ""http://www.nottingham.ac.uk/"", ""Thành viên"": [""Russell Group"", ""Universitas 21"", ""ACU"", ""EUA""], ""Hiệu trưởng danh dự"": ""Giáo sư Fujia Yang"", ""Sinh viên đại học"": ""24.920 [ 2 ]"", ""Sinh viên sau đại học"": ""7.945 [ 2 ]""}"
650,Đại học Oslo,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Oslo,"{""Loại"": ""Đại học công lập"", ""Thành lập"": ""1811"", ""Hiệu trưởng"": ""Giáo sư Ole Petter Ottersen (2009-)"", ""Nhân viên"": ""4,600 (2007)"", ""Giảng viên"": ""2,800 (2007)"", ""Số Sinh viên"": ""25,617 (2008)"", ""Khuôn viên"": ""Urban"", ""Website"": ""www.uio.no"", ""Thành viên"": ""EUA""}"
653,Đại học Palermo,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Palermo,"{""Loại"": ""State-supported"", ""Thành lập"": ""1806"", ""Hiệu trưởng"": ""Prof. Giuseppe Silvestri"", ""Nhân viên"": ""2.000"", ""Số Sinh viên"": ""50.000"", ""Sports teams"": ""CUS Palermo ( http://www.cuspalermo.it/ )"", ""Website"": ""www.unipa.it/""}"
654,Đại học Panthéon-Sorbonne,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Pantheon-Sorbonne,{}
655,Đại học Osmania,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Osmania,{}
659,Trường Đại học Paris II,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Panth%C3%A9on-Assas,{}
660,Trường Đại học Paris II,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Paris_II,{}
661,Đại học Oulu,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Oulu,"{""Tọa độ"": ""65°03′33″B 025°27′58″Đ ﻿ / ﻿ 65,05917°B 25,46611°Đ ﻿ / 65.05917; 25.46611"", ""Loại"": ""Công lập"", ""Thành lập"": ""1958"", ""Hiệu trưởng"": ""Lauri Lajunen"", ""Nhân viên"": ""3.000"", ""Số Sinh viên"": ""17.000"", ""Website"": ""www.oulu.fi""}"
664,Đại học Paris,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Paris,"{""Khẩu hiệu"": ""Hic et ubique terrarum ( Latin )"", ""Khẩu hiệu trong Tiếng Anh"": ""Here and anywhere on Earth"", ""Loại hình"": ""Phường hội , sau đó đại học công lập"", ""Hoạt động"": ""1150–1970"", ""Vị trí"": ""Paris , Pháp"", ""Khuôn viên"": ""Đô thị""}"
665,Đại học Paris-Sorbonne,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Paris-Sorbonne,"{""Loại hình"": ""Đại học công lập"", ""Hoạt động"": ""1 tháng 1 năm 1971 ( 1971-01-01 ) –31 tháng 12 năm 2017 ( 2017-12-31 )"", ""Liên kết học tập"": ""Sorbonne University group"", ""Kinh phí"": ""118,8 triệu euro [ 1 ]"", ""Viện trưởng"": ""Barthélémy Jobert"", ""Giảng viên"": ""1,300"", ""Nhân viên quản lý"": ""774"", ""Sinh viên"": ""23,505"", ""Sinh viên đại học"": ""13,900"", ""Sinh viên sau đại học"": ""6,916"", ""Nghiên cứu sinh"": ""2,508"", ""Vị trí"": [""Paris"", "","", ""Pháp"", ""48°50′55″B"", ""2°20′34″Đ"", ""﻿ / ﻿"", ""48,84861°B 2,34278°Đ"", ""﻿ /"", ""48.84861; 2.34278""], ""Khuôn viên"": ""12 khuôn viên đô thị"", ""Tờ báo"": ""Presses de l'Université Paris-Sorbonne"", ""Màu"": ""Indigo & gold"", ""Biệt danh"": ""Paris IV"", ""Liên kết thể thao"": ""Association Sportive de Paris IV"", ""Website"": ""www .sorbonne-universite .fr""}"
